,title,excerpt,commentCount,likeCount,topics,forumName,gender,school,totalCommentCount
0,#分享 每日連續當沖 day1,嗨嗨我是吐司最近閒來無事想說來分享一下我的每日做單邏輯跟技術沒其他事的話會每日貼但不保證每日連載  ω 先講解一下我的做單邏輯我只單純用K棒來進出場不看任何籌碼以及消息面偶爾看一,5,11,"['投資', '股票', '當沖', '技術分析', '分析']",股票,M,吐司吐司,13
0,"#請益 急問，請問銀行信貸年16%5年，30萬要貸嗎？對方很急要我今天對保撥款...。
我沒很急，他不給我考慮時間...。我投資使用。",急問請問銀行信貸年165年30萬要貸嗎對方很急要我今天對保撥款我沒很急他不給我考慮時間我投資使用投資股票,5,1,"['請益', '銀行', '投資', '股票', '理財']",股票,M,匿名,9
0,#分享 5/18 強勢族群&財經新聞,518  強勢族群財經新聞56月開始慢慢的進入畢業季了之前都笑說去年那一屆是被疫情耽誤的一屆結果到今年輪到自己時候才知道原來自己也是而且變的更爛一點上一屆是完全線上舉辦這一,0,4,"['財經', '新聞', '投資', '股票', '理財']",股票,M,happytrade22,0
0,#新聞 俄羅斯揚言退出WTO與WHO,想問問大家對於俄羅斯這則新聞可能對台股之影響的看法我看有人對台股這波反彈有信心也有人認為戰爭膠著與俄羅斯外交部提議退出國際組織將會影響台股不曉得大家怎麼看呢,5,2,['俄羅斯'],股票,M,國立中正大學,5
0,#其他 庫藏股意思,如題已在網路上爬過文但還是看不懂請問有人可以解釋公司買回庫藏股的意思嗎謝謝,6,2,"['股票', '新手']",股票,F,美和科技大學,19
0,#分享 0518盤後分析,今日外資指數拉高結算期貨部分也持續增加淨多單然而散戶指標卻在這時大幅增持空單顯現市場多數投資人在前一波下跌中信心已受影響盤面焦點靠著櫃買指數領先帶量站上月線帶動許多中小型個股漲聲響起有,0,2,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,0
0,#新聞 JASM,好的開始,0,1,['台積電'],股票,M,小猴子,0
0,#分享 投資股票新手＿推薦５個學習的ig帳號,最近決定開始學習股票的知識朋友開一長串的推薦書單給我但被圖文養壞的我看不到幾頁就快睡著了之後發現youtube和ig學習起來超有效率但因為怕兩個一起介紹太長今天就先分享ig平常都追蹤哪,5,50,"['分享', '投資', '股票', '新手', 'ETF']",股票,F,世新大學,6
0,#其他 巴菲特開示：股市下跌時，不要關注市場,儘管美股週二 17 日 出現反彈但美股實際上已處於長期拋售之中許多投資人可能想知道在如此動盪的市場中他們該怎麼做股神巴菲特等一些知名理財大師都支持一個簡單的投資策略即不要密切關注市場,1,18,[],股票,F,國立清華大學,1
0,#其他 想問教學費用,請問大家在外面找老師上課費用大概是多少上課內容真的有用嗎有人可以分享一下嗎最後轉到外匯平台的就不用分享了我已經知道是詐騙拉想知道到底有沒有認真上課的老師以及費用怎麼收想參考一下,9,2,"['教學', '費用', '問問', '投資']",股票,F,國立虎尾科技大學,13
0,#標的 嗨我來啦 群創怎麼看住19樓？,群創該抱還是拋棄怎麼突然漲上來對面板前景怎麼看鴻海推出董事會什麼訊號呢版主也可以提供看法呦想聽看看妳的專業分析妳說過的聯華趨勢被妳分析對了 幫我一起診斷面板吧,30,9,"['群創', '投資', '股票', '理財']",股票,M,正修科技大學,50
0,#其他 說好要教訓富邦金,因為保單事件網路上都說要教訓富邦金今天打開來看還是紅的反倒是是不是搞錯啦,14,6,"['富邦', '投資', '股票']",股票,F,輔仁大學,15
0,05/18 三大法人買賣金額統計, 三大法人買賣金額統計 億元 單位名稱  買進金額  賣出金額  買賣差額自營商自行買賣  2098  2987  889自營商避險  6137  8,0,1,"['台股', '三大法人']",股票,D,巴菲特 Bot 零號機,0
0,#請益 所以...這波利空反應完了嗎?,前段時間台股美股大暴跌不像之前疫情那次一天跌掉將近七百點但隨後還蠻快就強彈回到萬七甚至挑戰萬八這次下跌平均每天跌個300點個股平均每日大概23跌幅看起來下跌並不多但這狀況卻延續了將近半,45,107,"['投資', '股票', '理財', '台股']",股票,F,東海大學,60
0,#分享 嘉聯益你怎麼看？,有人跟我一樣 嘉聯益 套牢到死嗎哈哈哈越看越傷心,1,2,"['投資', '股票', '理財', '台股']",股票,F,Candy18,1
0,#分享 綠角分析006208 vs 0050,一直很喜歡看綠角的財經筆記今天剛好看到他分享自己買的標的006208也分享給大家參考之前有發過文想說是不是要部份投入一些主題式的ETF不過後來在大家的建議下還是默默只抱緊我的006208有,6,14,"['分析', '股票', '理財', 'ETF', '存股']",股票,F,嚕嚕喵,6
0,#標的 5/18號大盤數據（結算日）,315日起外資多空單數據以後都打總累積了 數據太遠股指期貨多單平倉5699空單平倉7309總累積多單30391空單28690股票期貨多單平倉27130空單平倉37683總累積,6,11,"['大盤', '股票', '標的']",股票,M,asds,26
0,#請益 台積電要重返榮耀了嗎🥺,台積電 aka 台灣護國神山全世界都要看TSMC吃飯上次股東會說三率三升技術屌虐三星intel我說台積電是台灣最強的公司應該不會有人有意見94這麼猛啦在各國股市因為種種利空而持續下探的時候,54,104,"['台積', '台積電', '投資', '股票', '台股']",股票,F,輔仁大學,64
0,#請益 融資融券操作,想請問各位大大有沒有人很了解融資融券因為最近開始學怎麼操作但還是覺得很霧煞煞耶感覺還是要實務做過一次會比較能理解,6,1,"['融資', '投資', '資金', '股票', '理財']",股票,F,dddcccaaa,19
0,05/18 台股收盤指數, 大盤收盤統計 加權指數1629686  2407715櫃買指數19774  175089台股成交金額234093 億今日漲幅榜代號  股名  漲,0,1,"['台股', '今日台股']",股票,D,巴菲特 Bot 零號機,0
0,#新聞 《長榮經營權之爭》鄭深池聯手弟弟派奇襲成功 　「張家女婿」突然回歸是幸還是不幸？,讀者投書作者為股市投資人林秋山本文不代表信媒體立場長榮國際巴拿馬日前由弟弟派召開臨時股東會當日弟弟派強行阻擋老大張國華派任的律師進場自行選出張國明為董事長哥哥派則主張此次股東會不符,0,0,"['長榮', '投資', '新聞']",股票,F,(๑•́ ₃ •̀๑),0
0,#請益 大盤是怎麼了,最近大盤量超少到底是怎麼了害我都不敢進場,9,3,['大盤'],股票,F,美和科技大學,9
0,#標的 盤後分析2022-05-18,20220518當日領漲族群傳產水泥紡織汽車除外電子金融類股當日領跌族群 焦點類股面板族群雙虎合併案2409友達3481群創6116彩晶網通族群3163波若威,2,2,"['分析', '投資', '股票', '理財', '台股']",股票,M,股市大象,5
0,#分享 昨日美股大漲，台股反彈已進入壓力區，個股容易開高走低,今天空單沒有出手機會續強很好之後可以再空高一點短多在早盤若看到美股大漲而貿然出手也很容易留下上影線不好下手時不操作也是一種操作讓子彈飛一會套牢的股票想要減碼只要大盤尚未跌破五日線,1,16,"['台股', '股票', '技術分析', '盤勢分析', '股市心法']",股票,F,Julie,1
0,#標的 選股請益,大家好我是新手小白前陣子在26塊的時候有買了兩支玉山金想再多買其他支目前選擇的是第一金合庫金以及6208想詢問各位這三支會比較推薦哪隻對006208比較不了解上網爬文還是沒有搞懂,6,3,"['請益', '新手']",股票,F,海綿蛋糕,13
0,#請益 技術分析教學 筆記交流,從剛踏進股市後就有在追蹤老吳一直很想進他的群學習 無奈上次沒搶到之前有訂閱板上推薦的PP 教材有看著訂閱內容做了蠻多筆記的因想增加自己的技術分析能力想跟有在老吳群組內 且也有做筆記的人交換,3,4,"['技術分析', '教學', '投資', '股票', '理財']",股票,M,Chris,3
0,#請益 大戶投 預收款項,因為想開始學習投資剛線上開戶沒多久第一次操作股票想買零股100股就不小心按到100張還好電子下單額度只有20萬 下單失敗頓時覺得超感謝這個保護機制暫時需要額度限制防止我再次耍笨想請,5,2,"['大戶', '投資', '股票', '台股', '新手']",股票,F,銘傳大學,7
0,#請益 想轉戰美股，元富證 凱基證 國泰證 該選那家,一直在觀望台積電原本想等它破500時進場無奈沒等到所以手上剛好有一筆閒錢想說干脆轉個戰場改買美股國外的券商雖然免手續費但我就是怕怕的所以就找了一下台灣有沒有便宜的手續費最近剛好元富 ,29,8,"['美股', '投資', '股票', '理財']",股票,F,國立臺灣科技大學,32
0,#分享 近日操作分享,前幾篇文章跟大家分享技術分析的基本應用剛好近日也有操作世界516 買入 價格1065當日收盤價為1045技術分析好處就是支撐點位守住就不必擔心勿被單一K棒嚇到517 均線扣,1,1,"['分享', '投資', '股票', '理財', '台股']",股票,M,理組文科生,2
0,#新聞 防疫險之亂會造成富邦金(2881)下跌嗎,最近持續延燒的防疫險之亂跟富邦金2881的下跌有無關係呀看k線圖觀察近幾日發現股價明顯下跌看起來是外資爸爸一連數日的賣超所造成的但明明金融股以往受惠升息應該是持續利多的為什麼會這樣,27,18,"['投資', '股票', '理財', '台股', '股市']",股票,M,國父紀念館館長,70
0,#請益 #純討論,最近怎麼打開的貼文都是可不可繼續抱如果是存股的話應該都是放長期不太需要在乎現在的虧損如何麻煩理性討論 很怕被戰 哈,7,1,['討論'],股票,F,中臺科技大學,7
0,#標的 00692/006208/00878/00891,近期開始決定買股票長期持有每個月大約15000台幣爬文後決定四檔ETF想請問搭配的方式或是目前有看到以下搭配10069200620820062080087830069,37,27,"['標的', '股票', '台股', 'ETF', '存股']",股票,M,淡江大學,97
0,#請益 可以做空富邦金嗎？,感覺富邦的怨民們挺多的我手好癢好想做空看看喔我沒有做空過有沒有人可以給點建議,29,9,"['投資', '股票', '做空']",股票,F,…,51
0,#請益 嘉里大榮紀念品,今天收到開會通知書發現徵求事務場所只寫了台北意思是只能到台北現場領嗎看到還寫可以郵寄送達或拜訪收取有人知道是什麼意思嗎因為第一次遇到,3,1,['請益'],股票,F,方方,6
0,#請益 惠光 怎麼看,自從玩了股票 錢越來越少,6,2,"['投資', '理財', '台積電', '股票', '台股']",股票,F,qq軟糖,7
0,#請益 （更）國泰複委託被吃錢?,前陣子國泰證券推出複委託買美股ETF手續費只要3美元的促銷就趁著這個機會把美股的資產配置完成中間交易並沒有遇到什麼問題自己買的是VTIVXUSBND最近女友也想把錢配置進美股就帶著她完,5,2,"['國泰', '複委託', '吃錢', '美股']",股票,M,國立臺灣大學,8
0,#請益 交易明細,第一天買股票事先做了很多功課但發現這個交易明細還是搞不懂今天用532塊買了50股台積電算一算價錢加手續費應是26637如圖一圖二但庫存總成本怎麼是26500又為何總未實現損益是253,7,2,"['交易', '投資', '股票', '台積電', '台股']",股票,F,亞洲大學,15
0,#分享 5/17 強勢族群&財經新聞,517 強勢族群財經新聞不要一次性買進傲慢就是罪過威廉江恩人類一直都是相當矛盾放縱且克制共存的個體喜歡吃零食甜點卻知道吃多了不健康喜歡熬夜追劇打遊戲但卻知道隔天不,0,3,"['財經', '台股', '新手', '當沖', '金融']",股票,M,happytrade22,0
0,#請益 力積電有機會嗎？,是不是要有耐心等待呢,19,9,"['投資', '股票', '理財', '台積電']",股票,M,lion_lion520,20
0,#請益 請問大家是否有加入過這群組,,1,1,"['投資', '股票']",股票,F,kiki,1
0,#請益 各位做短波還是長線?,好奇各位股票都做波段還是長線之前嘗試做過波段 覺得沒什麼資質很容易追高殺低 開始漲的股票也抱不住最後都變成賺少賠多最近開始買006208跟00878決定開始往長線邁進 不要太在意短期,19,10,[],股票,F,淡江大學,23
0,#其他 台企銀分行小姐打來說可以換紀念品,去年有買一些台企股票早上接到附近企銀分行小姐電話有用來電號碼回查說這幾天會寄出股東會委託書可以拿委託書去分行換紀念品剛查了一下紀念品只是35塊小七禮卷哭阿生平第一次接到銀行電話叫,3,5,"['紀念品', '股票', '存股']",股票,M,國立東華大學,4
0,#分享 判斷未來行情重要參考指標～,此為芝加哥選擇權交易所公布的選擇權 putcall 未平倉比率 統計的商品包含指數index 與權益equity能用來觀察短線市場對股市樂觀與悲觀的態度當該指標達極高水準時顯示市場過,5,16,"['投資', '股票', '台積電']",股票,M,期指小凱哥,11
0,#分享,,1,2,"['粉專', '活動', '禮卷', 'FB', '超商']",股票,F,小妍,1
